date,item_id,item_name,quantity_sold,price,cost,temperature,humidity,rainfall,feels_like_temp,is_holiday_x,is_exam_week,is_festival,student_count,staff_available,canteen_capacity,event_today,hostel_open,is_holiday_y,is_exam_period,day_of_week,month,day_of_year,week_of_year,is_weekend,sales_lag_1,sales_lag_7,sales_3day_avg,sales_same_day_prev_week,estimated_waste,waste_lag_1,revenue,total_cost,profit,item_popularity_rank,is_monsoon,is_winter,is_summer,temp_humidity_interaction,rain_temp_interaction,student_weekend_interaction,item_id_encoded
2023-04-06,chicken_roll,Chicken Roll,146,40,25,37.4,53.0,0.0,36.7,0,0,0,273,7,320,0,1,0,0,3,4,96,14,0,81.0,152.0,117.0,152.0,17.84750868942832,8.82730352637731,5840,3650,2190,4.0,0,0,1,19.822,0.0,0,0
2023-04-07,chicken_roll,Chicken Roll,259,40,25,36.4,48.3,0.0,35.2,0,0,0,282,6,320,0,1,0,0,4,4,97,14,0,146.0,74.0,162.0,74.0,18.265905414633544,17.84750868942832,10360,6475,3885,4.0,0,0,1,17.5812,0.0,0,0
2023-04-08,chicken_roll,Chicken Roll,86,40,25,31.4,72.4,25.8,30.7,0,0,0,79,3,320,0,1,0,0,5,4,98,14,1,259.0,32.0,163.66666666666666,32.0,10.021641303830442,18.265905414633544,3440,2150,1290,4.0,0,0,1,22.733600000000003,221.88000000000005,79,0
2023-04-09,chicken_roll,Chicken Roll,78,40,25,36.1,82.7,0.0,38.4,0,0,0,152,4,320,0,1,0,0,6,4,99,14,1,86.0,111.0,141.0,111.0,6.089686832629785,10.021641303830442,3120,1950,1170,4.0,0,0,1,29.8547,0.0,152,0
2023-04-10,chicken_roll,Chicken Roll,216,40,25,45.0,51.6,0.0,44.2,0,0,0,464,5,450,1,1,0,0,0,4,100,15,0,78.0,178.0,126.66666666666667,178.0,13.753931017578084,6.089686832629785,8640,5400,3240,4.0,0,0,1,23.22,-0.0,0,0
2023-04-11,chicken_roll,Chicken Roll,128,40,25,17.0,64.8,0.0,17.5,0,0,0,273,7,320,0,1,0,0,1,4,101,15,0,216.0,124.0,140.66666666666666,124.0,11.246467153660442,13.753931017578084,5120,3200,1920,4.0,0,0,1,11.015999999999998,0.0,0,0
2023-04-12,chicken_roll,Chicken Roll,89,40,25,45.0,52.2,0.0,44.2,0,0,0,286,7,320,0,1,0,0,2,4,102,15,0,128.0,81.0,144.33333333333334,81.0,4.54364315091666,11.246467153660442,3560,2225,1335,4.0,0,0,1,23.49,-0.0,0,0
2023-04-13,chicken_roll,Chicken Roll,171,40,25,25.7,89.2,0.0,28.7,0,0,0,271,6,320,0,1,0,0,3,4,103,15,0,89.0,146.0,129.33333333333334,146.0,21.488766679367984,4.54364315091666,6840,4275,2565,4.0,0,0,1,22.924400000000002,0.0,0,0
2023-04-14,chicken_roll,Chicken Roll,145,40,25,40.7,54.2,0.0,40.1,0,0,0,22,1,320,0,0,1,0,4,4,104,15,0,171.0,259.0,135.0,259.0,18.68555298269878,21.488766679367984,5800,3625,2175,4.0,0,0,1,22.0594,-0.0,0,0
2023-04-15,chicken_roll,Chicken Roll,100,40,25,29.1,84.4,0.0,31.5,0,0,0,107,2,320,0,1,0,0,5,4,105,15,1,145.0,86.0,138.66666666666666,86.0,10.620895595946953,18.68555298269878,4000,2500,1500,4.0,0,0,1,24.560400000000005,0.0,107,0
2023-04-16,chicken_roll,Chicken Roll,107,40,25,39.8,59.6,0.0,39.7,0,0,0,123,3,320,0,1,0,0,6,4,106,15,1,100.0,78.0,117.33333333333333,78.0,12.34270926449956,10.620895595946953,4280,2675,1605,4.0,0,0,1,23.7208,0.0,123,0
2023-04-17,chicken_roll,Chicken Roll,224,40,25,40.7,66.9,0.0,41.3,0,0,0,246,5,320,0,1,0,0,0,4,107,16,0,107.0,216.0,143.66666666666666,216.0,33.12930118400561,12.34270926449956,8960,5600,3360,4.0,0,0,1,27.228300000000004,-0.0,0,0
2023-04-18,chicken_roll,Chicken Roll,42,40,25,45.0,40.9,3.7,43.1,0,0,0,20,2,320,0,0,1,0,1,4,108,16,0,224.0,128.0,124.33333333333333,128.0,2.9473606445926337,33.12930118400561,1680,1050,630,4.0,0,0,1,18.405,-18.5,0,0
2023-04-19,chicken_roll,Chicken Roll,202,40,25,29.9,61.9,0.0,30.0,0,0,0,302,6,320,0,1,0,0,2,4,109,16,0,42.0,89.0,156.0,89.0,19.486385714721553,2.9473606445926337,8080,5050,3030,4.0,0,0,1,18.5081,0.0,0,0
2023-04-20,chicken_roll,Chicken Roll,102,40,25,18.5,68.1,18.4,17.4,0,0,0,284,7,320,0,1,0,0,3,4,110,16,0,202.0,171.0,115.33333333333333,171.0,11.036214669636637,19.486385714721553,4080,2550,1530,4.0,0,0,1,12.5985,395.59999999999997,0,0
2023-04-21,chicken_roll,Chicken Roll,151,40,25,43.0,47.3,0.0,41.8,0,0,0,301,7,320,0,1,0,0,4,4,111,16,0,102.0,145.0,151.66666666666666,145.0,20.365986436659217,11.036214669636637,6040,3775,2265,4.0,0,0,1,20.339,-0.0,0,0
2023-04-22,chicken_roll,Chicken Roll,65,40,25,42.2,65.5,0.0,42.7,0,0,0,122,2,320,0,1,0,0,5,4,112,16,1,151.0,100.0,106.0,100.0,8.825382804502887,20.365986436659217,2600,1625,975,4.0,0,0,1,27.641000000000005,-0.0,122,0
2023-04-23,chicken_roll,Chicken Roll,137,40,25,41.4,40.0,0.0,39.4,0,0,0,109,2,320,0,1,0,0,6,4,113,16,1,65.0,107.0,117.66666666666667,107.0,18.979735334340724,8.825382804502887,5480,3425,2055,4.0,0,0,1,16.56,-0.0,109,0
2023-04-24,chicken_roll,Chicken Roll,107,40,25,27.5,48.9,14.2,24.4,0,0,0,280,7,320,0,1,0,0,0,4,114,17,0,137.0,224.0,103.0,224.0,15.030514463909327,18.979735334340724,4280,2675,1605,4.0,0,0,1,13.4475,177.5,0,0
2023-04-25,chicken_roll,Chicken Roll,94,40,25,26.3,81.3,0.0,28.4,0,0,0,255,5,320,0,1,0,0,1,4,115,17,0,107.0,42.0,112.66666666666667,42.0,11.852622893104492,15.030514463909327,3760,2350,1410,4.0,0,0,1,21.3819,0.0,0,0
2023-04-26,chicken_roll,Chicken Roll,115,40,25,37.1,82.4,9.5,39.4,0,0,0,237,5,320,0,1,0,0,2,4,116,17,0,94.0,202.0,105.33333333333333,202.0,7.573163447795357,11.852622893104492,4600,2875,1725,4.0,0,0,1,30.570400000000003,27.549999999999986,0,0
2023-04-27,chicken_roll,Chicken Roll,92,40,25,37.7,77.3,0.0,39.4,0,0,0,294,6,320,0,1,0,0,3,4,117,17,0,115.0,102.0,100.33333333333333,102.0,13.517415870889401,7.573163447795357,3680,2300,1380,4.0,0,0,1,29.1421,0.0,0,0
2023-04-28,chicken_roll,Chicken Roll,131,40,25,39.3,74.3,0.0,40.7,0,0,0,272,7,320,0,1,0,0,4,4,118,17,0,92.0,151.0,112.66666666666667,151.0,7.520977087693143,13.517415870889401,5240,3275,1965,4.0,0,0,1,29.1999,0.0,0,0
2023-04-29,chicken_roll,Chicken Roll,76,40,25,38.7,57.4,0.0,38.4,0,0,0,96,4,320,0,1,0,0,5,4,119,17,1,131.0,65.0,99.66666666666667,65.0,8.812969130045033,7.520977087693143,3040,1900,1140,4.0,0,0,1,22.213800000000003,0.0,96,0
2023-04-30,chicken_roll,Chicken Roll,103,40,25,33.1,81.9,0.0,35.3,0,0,0,128,2,320,0,1,0,0,6,4,120,17,1,76.0,137.0,103.33333333333333,137.0,5.521117159553899,8.812969130045033,4120,2575,1545,4.0,0,0,1,27.108900000000002,0.0,128,0
2023-05-01,chicken_roll,Chicken Roll,199,40,25,38.5,87.6,0.0,41.3,0,1,0,414,6,320,0,1,0,1,0,5,121,18,0,103.0,107.0,126.0,107.0,15.753153464957839,5.521117159553899,7960,4975,2985,4.0,0,0,1,33.726,0.0,0,0
2023-05-02,chicken_roll,Chicken Roll,165,40,25,37.5,69.2,0.0,38.4,0,1,0,385,6,320,0,1,0,1,1,5,122,18,0,199.0,94.0,155.66666666666666,94.0,13.82513424460992,15.753153464957839,6600,4125,2475,4.0,0,0,1,25.95,0.0,0,0
2023-05-03,chicken_roll,Chicken Roll,167,40,25,25.7,64.8,0.0,26.1,0,1,0,607,7,450,1,1,0,1,2,5,123,18,0,165.0,115.0,177.0,115.0,11.102164079048775,13.82513424460992,6680,4175,2505,4.0,0,0,1,16.653599999999997,0.0,0,0
2023-05-04,chicken_roll,Chicken Roll,196,40,25,45.0,72.0,0.0,46.2,0,1,0,393,5,320,0,1,0,1,3,5,124,18,0,167.0,92.0,176.0,92.0,23.753405590906727,11.102164079048775,7840,4900,2940,4.0,0,0,1,32.4,-0.0,0,0
2023-05-05,chicken_roll,Chicken Roll,212,40,25,20.6,70.5,0.0,21.7,0,1,0,379,6,320,0,1,0,1,4,5,125,18,0,196.0,131.0,191.66666666666666,131.0,14.531689595610493,23.753405590906727,8480,5300,3180,4.0,0,0,1,14.523000000000001,0.0,0,0
2023-05-06,chicken_roll,Chicken Roll,67,40,25,45.0,58.3,0.0,44.8,0,1,0,172,2,320,0,1,0,1,5,5,126,18,1,212.0,76.0,158.33333333333334,76.0,8.016769068866669,14.531689595610493,2680,1675,1005,4.0,0,0,1,26.235,-0.0,172,0
2023-05-07,chicken_roll,Chicken Roll,31,40,25,38.7,59.2,5.2,38.6,0,1,0,257,2,450,1,1,0,1,6,5,127,18,1,67.0,103.0,103.33333333333333,103.0,2.2885458285593714,8.016769068866669,1240,775,465,4.0,0,0,1,22.910400000000003,6.759999999999986,257,0
2023-05-08,chicken_roll,Chicken Roll,101,40,25,45.0,48.3,0.0,43.8,0,1,0,375,6,320,0,1,0,1,0,5,128,19,0,31.0,199.0,66.33333333333333,199.0,6.238413265066394,2.2885458285593714,4040,2525,1515,4.0,0,0,1,21.735,-0.0,0,0
2023-05-09,chicken_roll,Chicken Roll,162,40,25,44.6,63.9,0.0,45.0,0,1,0,399,5,320,0,1,0,1,1,5,129,19,0,101.0,165.0,98.0,165.0,10.229692407313486,6.238413265066394,6480,4050,2430,4.0,0,0,1,28.4994,-0.0,0,0
2023-05-10,chicken_roll,Chicken Roll,55,40,25,36.5,70.7,0.0,37.5,0,1,0,415,7,320,0,1,0,1,2,5,130,19,0,162.0,167.0,106.0,167.0,4.612882029808476,10.229692407313486,2200,1375,825,4.0,0,0,1,25.805500000000002,0.0,0,0
2023-05-11,chicken_roll,Chicken Roll,210,40,25,36.1,54.1,0.0,35.5,0,1,0,379,6,320,0,1,0,1,3,5,131,19,0,55.0,196.0,142.33333333333334,196.0,11.284531899293627,4.612882029808476,8400,5250,3150,4.0,0,0,1,19.5301,0.0,0,0
2023-05-12,chicken_roll,Chicken Roll,244,40,25,35.4,66.1,0.0,36.1,0,1,0,403,5,320,0,1,0,1,4,5,132,19,0,210.0,212.0,169.66666666666666,212.0,30.284947694770196,11.284531899293627,9760,6100,3660,4.0,0,0,1,23.399399999999996,0.0,0,0
2023-05-13,chicken_roll,Chicken Roll,99,40,25,44.1,63.4,0.0,44.5,0,1,0,189,2,320,0,1,0,1,5,5,133,19,1,244.0,67.0,184.33333333333334,67.0,7.513282976867509,30.284947694770196,3960,2475,1485,4.0,0,0,1,27.959400000000002,-0.0,189,0
2023-05-14,chicken_roll,Chicken Roll,116,40,25,40.9,64.3,0.0,41.4,0,1,0,187,4,320,0,1,0,1,6,5,134,19,1,99.0,31.0,153.0,31.0,9.642545481088595,7.513282976867509,4640,2900,1740,4.0,0,0,1,26.2987,-0.0,187,0
2023-05-15,chicken_roll,Chicken Roll,83,40,25,40.7,65.3,0.0,41.2,0,1,0,423,5,320,0,1,0,1,0,5,135,20,0,116.0,101.0,99.33333333333333,101.0,7.107236673901428,9.642545481088595,3320,2075,1245,4.0,0,0,1,26.5771,-0.0,0,0
2023-05-16,chicken_roll,Chicken Roll,219,40,25,45.0,94.8,0.0,48.5,0,1,0,374,7,320,0,1,0,1,1,5,136,20,0,83.0,162.0,139.33333333333334,162.0,30.404563911006846,7.107236673901428,8760,5475,3285,4.0,0,0,1,42.66,-0.0,0,0
2023-05-17,chicken_roll,Chicken Roll,198,40,25,34.0,62.9,0.0,34.2,0,1,0,372,7,320,0,1,0,1,2,5,137,20,0,219.0,55.0,166.66666666666666,55.0,28.56469032298083,30.404563911006846,7920,4950,2970,4.0,0,0,1,21.386,0.0,0,0
2023-05-18,chicken_roll,Chicken Roll,141,40,25,15.0,89.5,0.0,18.0,0,1,0,387,7,320,0,1,0,1,3,5,138,20,0,198.0,210.0,186.0,210.0,12.994398840504084,28.56469032298083,5640,3525,2115,4.0,0,0,1,13.425,0.0,0,0
2023-05-19,chicken_roll,Chicken Roll,246,40,25,39.3,65.8,28.9,37.9,0,1,0,395,7,320,0,1,0,1,4,5,139,20,0,141.0,244.0,195.0,244.0,21.195013912175853,12.994398840504084,9840,6150,3690,4.0,0,0,1,25.859399999999997,20.230000000000082,0,0
2023-05-20,chicken_roll,Chicken Roll,75,40,25,37.9,60.2,0.0,37.9,0,1,0,178,3,320,0,1,0,1,5,5,140,20,1,246.0,99.0,154.0,99.0,8.70457250275788,21.195013912175853,3000,1875,1125,4.0,0,0,1,22.8158,0.0,178,0
2023-05-21,chicken_roll,Chicken Roll,33,40,25,39.6,40.0,0.0,37.6,0,1,0,143,2,320,0,1,0,1,6,5,141,20,1,75.0,116.0,118.0,116.0,4.66386257143222,8.70457250275788,1320,825,495,4.0,0,0,1,15.84,0.0,143,0
2023-05-22,chicken_roll,Chicken Roll,133,40,25,30.2,68.6,0.0,31.0,0,1,0,377,5,320,0,1,0,1,0,5,142,21,0,33.0,83.0,80.33333333333333,83.0,11.117036011983066,4.66386257143222,5320,3325,1995,4.0,0,0,1,20.7172,0.0,0,0
2023-05-23,chicken_roll,Chicken Roll,234,40,25,22.1,61.9,2.0,22.3,0,1,0,378,6,320,0,1,0,1,1,5,143,21,0,133.0,219.0,133.33333333333334,219.0,17.717368722085286,11.117036011983066,9360,5850,3510,4.0,0,0,1,13.6799,35.8,0,0
2023-05-24,chicken_roll,Chicken Roll,119,40,25,39.4,48.7,0.0,38.3,0,1,0,386,5,320,0,1,0,1,2,5,144,21,0,234.0,198.0,162.0,198.0,5.978540967003509,17.717368722085286,4760,2975,1785,4.0,0,0,1,19.1878,0.0,0,0
2023-05-25,chicken_roll,Chicken Roll,102,40,25,36.3,58.6,0.0,36.2,0,1,0,425,7,320,0,1,0,1,3,5,145,21,0,119.0,141.0,151.66666666666666,141.0,8.680154464539505,5.978540967003509,4080,2550,1530,4.0,0,0,1,21.2718,0.0,0,0
2023-05-26,chicken_roll,Chicken Roll,95,40,25,45.0,56.7,0.0,44.7,0,1,0,317,6,320,0,1,0,1,4,5,146,21,0,102.0,246.0,105.33333333333333,246.0,10.799115580428188,8.680154464539505,3800,2375,1425,4.0,0,0,1,25.515,-0.0,0,0
2023-05-27,chicken_roll,Chicken Roll,24,40,25,30.4,77.7,0.0,32.2,0,1,0,168,4,320,0,1,0,1,5,5,147,21,1,95.0,75.0,73.66666666666667,75.0,1.678605099142584,10.799115580428188,960,600,360,4.0,0,0,1,23.6208,0.0,168,0
2023-05-28,chicken_roll,Chicken Roll,49,40,25,35.9,53.9,11.0,33.3,0,1,0,207,2,320,0,1,0,1,6,5,148,21,1,24.0,33.0,56.0,33.0,6.742088012867295,1.678605099142584,1960,1225,735,4.0,0,0,1,19.350099999999998,45.100000000000016,207,0
2023-05-29,chicken_roll,Chicken Roll,138,40,25,40.7,61.8,0.0,40.8,0,1,0,400,6,320,0,1,0,1,0,5,149,22,0,49.0,133.0,70.33333333333333,133.0,11.79849871309582,6.742088012867295,5520,3450,2070,4.0,0,0,1,25.152600000000003,-0.0,0,0
2023-05-30,chicken_roll,Chicken Roll,179,40,25,37.6,90.4,23.7,38.7,0,1,0,644,6,450,1,1,0,1,1,5,150,22,0,138.0,234.0,122.0,234.0,20.021952345851815,11.79849871309582,7160,4475,2685,4.0,0,0,1,33.9904,56.87999999999997,0,0
2023-05-31,chicken_roll,Chicken Roll,131,40,25,45.0,67.7,8.7,45.8,0,1,0,388,5,320,0,1,0,1,2,5,151,22,0,179.0,119.0,149.33333333333334,119.0,14.371995454720281,20.021952345851815,5240,3275,1965,4.0,0,0,1,30.465,-43.5,0,0
2023-06-01,chicken_roll,Chicken Roll,97,40,25,27.1,80.9,10.5,27.2,0,0,0,143,5,450,1,0,0,0,3,6,152,22,0,131.0,102.0,135.66666666666666,102.0,6.16458842218753,14.371995454720281,3880,2425,1455,4.0,1,0,0,21.923900000000003,135.45,0,0
2023-06-02,chicken_roll,Chicken Roll,218,40,25,29.8,65.4,1.9,30.3,0,0,0,84,5,320,0,0,0,0,4,6,153,22,0,97.0,95.0,148.66666666666666,95.0,32.12015055237544,6.16458842218753,8720,5450,3270,4.0,1,0,0,19.489200000000004,19.38,0,0
2023-06-03,chicken_roll,Chicken Roll,32,40,25,31.1,65.0,10.9,29.6,0,0,0,14,2,320,0,0,0,0,5,6,154,22,1,218.0,24.0,115.66666666666667,24.0,2.859100754530898,32.12015055237544,1280,800,480,4.0,1,0,0,20.215,97.00999999999999,14,0
2023-06-04,chicken_roll,Chicken Roll,94,40,25,24.7,80.7,8.8,26.8,0,0,0,37,4,320,0,0,0,0,6,6,155,22,1,32.0,49.0,114.66666666666667,49.0,11.309197858633755,2.859100754530898,3760,2350,1410,4.0,1,0,0,19.9329,134.64000000000001,37,0
2023-06-05,chicken_roll,Chicken Roll,188,40,25,27.7,77.9,0.0,29.5,0,0,0,62,7,320,0,0,0,0,0,6,156,23,0,94.0,138.0,104.66666666666667,138.0,25.032252895467316,11.309197858633755,7520,4700,2820,4.0,1,0,0,21.5783,0.0,0,0
2023-06-06,chicken_roll,Chicken Roll,182,40,25,28.5,93.7,0.0,31.9,0,0,0,34,6,320,0,0,0,0,1,6,157,23,0,188.0,179.0,154.66666666666666,179.0,19.434947369455603,25.032252895467316,7280,4550,2730,4.0,1,0,0,26.704500000000003,0.0,0,0
2023-06-07,chicken_roll,Chicken Roll,121,40,25,34.4,81.1,0.0,36.5,0,0,0,123,7,320,0,0,0,0,2,6,158,23,0,182.0,131.0,163.66666666666666,131.0,17.81560292479269,19.434947369455603,4840,3025,1815,4.0,1,0,0,27.898399999999995,0.0,0,0
2023-06-08,chicken_roll,Chicken Roll,213,40,25,27.9,89.9,7.1,30.8,0,0,0,69,5,320,0,0,0,0,3,6,159,23,0,121.0,97.0,172.0,97.0,24.810818668795857,17.81560292479269,8520,5325,3195,4.0,1,0,0,25.0821,85.91000000000001,0,0
2023-06-09,chicken_roll,Chicken Roll,213,40,25,29.2,85.6,16.8,29.8,0,0,0,38,6,320,0,0,0,0,4,6,160,23,0,213.0,218.0,182.33333333333334,218.0,28.204728613889984,24.810818668795857,8520,5325,3195,4.0,1,0,0,24.9952,181.44000000000003,0,0
2023-06-10,chicken_roll,Chicken Roll,32,40,25,19.3,93.5,0.0,22.6,0,0,0,69,2,320,0,0,0,0,5,6,161,23,1,213.0,32.0,152.66666666666666,32.0,3.3677309463415894,28.204728613889984,1280,800,480,4.0,1,0,0,18.0455,0.0,69,0
2023-06-11,chicken_roll,Chicken Roll,121,40,25,29.9,79.7,0.0,31.8,0,0,0,47,3,450,1,0,0,0,6,6,162,23,1,32.0,94.0,122.0,94.0,7.258867988987652,3.3677309463415894,4840,3025,1815,4.0,1,0,0,23.830299999999998,0.0,47,0
2023-06-12,chicken_roll,Chicken Roll,172,40,25,29.2,100.0,18.5,31.2,0,0,0,83,5,320,0,0,0,0,0,6,163,24,0,121.0,188.0,108.33333333333333,188.0,20.769915757599712,7.258867988987652,6880,4300,2580,4.0,1,0,0,29.2,199.8,0,0
2023-06-13,chicken_roll,Chicken Roll,175,40,25,25.5,72.7,0.0,26.8,0,0,0,86,6,320,0,0,0,0,1,6,164,24,0,172.0,182.0,156.0,182.0,18.15423868467877,20.769915757599712,7000,4375,2625,4.0,1,0,0,18.538500000000003,0.0,0,0
2023-06-14,chicken_roll,Chicken Roll,216,40,25,21.2,83.9,23.2,21.6,0,0,0,127,5,320,0,0,0,0,2,6,165,24,0,175.0,121.0,187.66666666666666,121.0,13.141471847126141,18.15423868467877,8640,5400,3240,4.0,1,0,0,17.7868,436.16,0,0
2023-06-15,chicken_roll,Chicken Roll,100,40,25,26.4,85.8,0.0,29.0,0,0,0,75,6,320,0,0,0,0,3,6,166,24,0,216.0,213.0,163.66666666666666,213.0,5.880963882753256,13.141471847126141,4000,2500,1500,4.0,1,0,0,22.6512,0.0,0,0
2023-06-16,chicken_roll,Chicken Roll,197,40,25,22.6,98.0,0.0,26.4,0,0,0,69,5,320,0,0,0,0,4,6,167,24,0,100.0,213.0,171.0,213.0,15.204688041058375,5.880963882753256,7880,4925,2955,4.0,1,0,0,22.148000000000003,0.0,0,0
2023-06-17,chicken_roll,Chicken Roll,97,40,25,26.5,68.5,12.0,25.3,0,0,0,10,2,320,0,0,0,0,5,6,168,24,1,197.0,32.0,131.33333333333334,32.0,14.064159153712113,15.204688041058375,3880,2425,1455,4.0,1,0,0,18.1525,162.0,10,0
2023-06-18,chicken_roll,Chicken Roll,140,40,25,28.1,88.4,0.0,31.0,0,0,0,52,2,320,0,0,0,0,6,6,169,24,1,97.0,121.0,144.66666666666666,121.0,9.712002680972837,14.064159153712113,5600,3500,2100,4.0,1,0,0,24.840400000000002,0.0,52,0
2023-06-19,chicken_roll,Chicken Roll,105,40,25,32.9,89.7,0.0,35.8,0,0,0,122,6,320,0,0,0,0,0,6,170,25,0,140.0,172.0,114.0,172.0,8.461199491608623,9.712002680972837,4200,2625,1575,4.0,1,0,0,29.511300000000002,0.0,0,0
2023-06-20,chicken_roll,Chicken Roll,113,40,25,31.6,85.3,34.0,32.2,0,0,0,141,6,450,1,0,0,0,1,6,171,25,0,105.0,175.0,119.33333333333333,175.0,7.091363685393658,8.461199491608623,4520,2825,1695,4.0,1,0,0,26.9548,285.59999999999997,0,0
2023-06-21,chicken_roll,Chicken Roll,242,40,25,32.1,94.9,15.1,33.6,0,0,0,174,6,450,1,0,0,0,2,6,172,25,0,113.0,216.0,153.33333333333334,216.0,14.129177468240501,7.091363685393658,9680,6050,3630,4.0,1,0,0,30.462900000000005,119.28999999999998,0,0
2023-06-22,chicken_roll,Chicken Roll,141,40,25,27.0,88.7,17.3,27.9,0,0,0,56,7,320,0,0,0,0,3,6,173,25,0,242.0,100.0,165.33333333333334,100.0,11.273883883004284,14.129177468240501,5640,3525,2115,4.0,1,0,0,23.949,224.9,0,0
2023-06-23,chicken_roll,Chicken Roll,179,40,25,30.7,78.0,12.4,30.5,0,0,0,98,5,320,0,0,0,0,4,6,174,25,0,141.0,197.0,187.33333333333334,197.0,10.586966731641686,11.273883883004284,7160,4475,2685,4.0,1,0,0,23.945999999999998,115.32000000000001,0,0
2023-06-24,chicken_roll,Chicken Roll,100,40,25,19.6,78.5,7.3,21.4,0,0,0,23,4,320,0,0,0,0,5,6,175,25,1,179.0,97.0,140.0,97.0,12.434388264201749,10.586966731641686,4000,2500,1500,4.0,1,0,0,15.386000000000001,148.92,23,0
2023-06-25,chicken_roll,Chicken Roll,120,40,25,29.2,72.4,4.7,30.4,0,0,0,23,3,320,0,0,0,0,6,6,176,25,1,100.0,140.0,133.0,140.0,14.292654280942708,12.434388264201749,4800,3000,1800,4.0,1,0,0,21.1408,50.760000000000005,23,0
2023-06-26,chicken_roll,Chicken Roll,219,40,25,25.4,74.2,3.1,26.9,0,0,0,57,5,320,0,0,0,0,0,6,177,26,0,120.0,105.0,146.33333333333334,105.0,18.6578520459614,14.292654280942708,8760,5475,3285,4.0,1,0,0,18.8468,45.260000000000005,0,0
2023-06-27,chicken_roll,Chicken Roll,198,40,25,27.0,73.2,7.2,28.3,0,0,0,107,7,320,0,0,0,0,1,6,178,26,0,219.0,113.0,179.0,113.0,12.773972070170306,18.6578520459614,7920,4950,2970,4.0,1,0,0,19.764,93.60000000000001,0,0
2023-06-28,chicken_roll,Chicken Roll,225,40,25,29.1,82.1,10.5,29.3,0,0,0,98,7,320,0,0,0,0,2,6,179,26,0,198.0,242.0,214.0,242.0,13.055518301281307,12.773972070170306,9000,5625,3375,4.0,1,0,0,23.8911,114.44999999999999,0,0
2023-06-29,chicken_roll,Chicken Roll,148,40,25,27.6,100.0,4.1,31.6,0,0,0,130,6,320,0,0,0,0,3,6,180,26,0,225.0,141.0,190.33333333333334,141.0,20.103575493758033,13.055518301281307,5920,3700,2220,4.0,1,0,0,27.6,50.83999999999999,0,0
2023-06-30,chicken_roll,Chicken Roll,134,40,25,26.2,96.3,2.4,29.8,0,0,0,53,6,320,0,0,0,0,4,6,181,26,0,148.0,179.0,169.0,179.0,8.715659647835123,20.103575493758033,5360,3350,2010,4.0,1,0,0,25.2306,33.12,0,0
2023-07-01,chicken_roll,Chicken Roll,101,40,25,26.7,71.7,0.0,27.8,0,0,0,78,2,320,0,0,0,0,5,7,182,26,1,134.0,100.0,127.66666666666667,100.0,7.513756146027971,8.715659647835123,4040,2525,1515,4.0,1,0,0,19.143900000000002,0.0,78,0
2023-07-02,chicken_roll,Chicken Roll,103,40,25,26.5,94.4,0.0,29.9,0,0,0,25,4,320,0,0,0,0,6,7,183,26,1,101.0,120.0,112.66666666666667,120.0,10.045314583579367,7.513756146027971,4120,2575,1545,4.0,1,0,0,25.016000000000005,0.0,25,0
2023-07-03,chicken_roll,Chicken Roll,106,40,25,24.5,68.7,0.0,25.4,0,0,0,68,5,320,0,0,0,0,0,7,184,27,0,103.0,219.0,103.33333333333333,219.0,10.572445691422308,10.045314583579367,4240,2650,1590,4.0,1,0,0,16.831500000000002,0.0,0,0
2023-07-04,chicken_roll,Chicken Roll,121,40,25,26.0,88.4,0.0,28.8,0,0,0,76,6,320,0,0,0,0,1,7,185,27,0,106.0,198.0,110.0,198.0,17.472292574250357,10.572445691422308,4840,3025,1815,4.0,1,0,0,22.984,0.0,0,0
2023-07-05,chicken_roll,Chicken Roll,207,40,25,29.7,73.8,0.0,31.1,0,0,0,57,5,320,0,0,0,0,2,7,186,27,0,121.0,225.0,144.66666666666666,225.0,30.094420094489866,17.472292574250357,8280,5175,3105,4.0,1,0,0,21.918599999999998,0.0,0,0
2023-07-06,chicken_roll,Chicken Roll,195,40,25,32.5,85.5,3.0,35.1,0,0,0,67,6,320,0,0,0,0,3,7,187,27,0,207.0,148.0,174.33333333333334,148.0,13.170304077908522,30.094420094489866,7800,4875,2925,4.0,1,0,0,27.7875,22.5,0,0
2023-07-07,chicken_roll,Chicken Roll,107,40,25,32.2,76.9,15.9,31.9,0,0,0,78,6,320,0,0,0,0,4,7,188,27,0,195.0,134.0,169.66666666666666,134.0,14.18026759824973,13.170304077908522,4280,2675,1605,4.0,1,0,0,24.761800000000004,124.01999999999995,0,0
2023-07-08,chicken_roll,Chicken Roll,100,40,25,30.5,89.3,0.0,33.4,0,0,0,10,2,320,0,0,0,0,5,7,189,27,1,107.0,101.0,134.0,101.0,12.052950337317203,14.18026759824973,4000,2500,1500,4.0,1,0,0,27.2365,0.0,10,0
2023-07-09,chicken_roll,Chicken Roll,35,40,25,33.0,100.0,16.0,35.0,0,0,0,68,2,320,0,0,0,0,6,7,190,27,1,100.0,103.0,80.66666666666667,103.0,2.8341904819424775,12.052950337317203,1400,875,525,4.0,1,0,0,33.0,112.0,68,0
2023-07-10,chicken_roll,Chicken Roll,204,40,25,21.4,100.0,0.0,25.4,0,0,0,31,5,320,0,0,0,0,0,7,191,28,0,35.0,106.0,113.0,106.0,16.802198654673496,2.8341904819424775,8160,5100,3060,4.0,1,0,0,21.4,0.0,0,0
