date,item_id,item_name,quantity_sold
2023-03-02,fish_curry_rice,Fish Curry Rice,131
2023-03-02,luchi_aloo,Luchi Aloo,134
2023-03-02,ghugni,Ghugni,132
2023-03-02,maggi,Maggi,225
2023-03-02,tea_biscuit,Tea Biscuit,163
2023-03-02,chicken_roll,Chicken Roll,171
2023-03-02,egg_roll,Egg Roll,79
2023-03-02,veg_momo,Veg Momo,137
2023-03-02,ice_cream,Ice Cream,65
2023-03-03,veg_biryani,Veg Biryani,209
2023-03-03,fish_curry_rice,Fish Curry Rice,178
2023-03-03,luchi_aloo,Luchi Aloo,113
2023-03-03,ghugni,Ghugni,157
2023-03-03,maggi,Maggi,111
2023-03-03,tea_biscuit,Tea Biscuit,85
2023-03-03,chicken_roll,Chicken Roll,185
2023-03-03,egg_roll,Egg Roll,125
2023-03-03,veg_momo,Veg Momo,111
2023-03-03,ice_cream,Ice Cream,59
2023-03-04,veg_biryani,Veg Biryani,70
2023-03-04,fish_curry_rice,Fish Curry Rice,34
2023-03-04,luchi_aloo,Luchi Aloo,41
2023-03-04,ghugni,Ghugni,36
2023-03-04,maggi,Maggi,76
2023-03-04,tea_biscuit,Tea Biscuit,64
2023-03-04,chicken_roll,Chicken Roll,19
2023-03-04,egg_roll,Egg Roll,32
2023-03-04,veg_momo,Veg Momo,81
2023-03-04,ice_cream,Ice Cream,32
2023-03-05,veg_biryani,Veg Biryani,79
2023-03-05,fish_curry_rice,Fish Curry Rice,59
2023-03-05,luchi_aloo,Luchi Aloo,106
2023-03-05,ghugni,Ghugni,30
2023-03-05,maggi,Maggi,158
2023-03-05,tea_biscuit,Tea Biscuit,110
2023-03-05,chicken_roll,Chicken Roll,39
2023-03-05,egg_roll,Egg Roll,84
2023-03-05,veg_momo,Veg Momo,51
2023-03-05,ice_cream,Ice Cream,13
2023-03-06,veg_biryani,Veg Biryani,217
2023-03-06,fish_curry_rice,Fish Curry Rice,185
2023-03-06,luchi_aloo,Luchi Aloo,49
2023-03-06,ghugni,Ghugni,159
2023-03-06,maggi,Maggi,116
2023-03-06,tea_biscuit,Tea Biscuit,221
2023-03-06,chicken_roll,Chicken Roll,130
2023-03-06,egg_roll,Egg Roll,178
2023-03-06,veg_momo,Veg Momo,116
2023-03-06,ice_cream,Ice Cream,179
2023-03-07,veg_biryani,Veg Biryani,217
2023-03-07,fish_curry_rice,Fish Curry Rice,84
2023-03-07,luchi_aloo,Luchi Aloo,184
2023-03-07,ghugni,Ghugni,111
2023-03-07,maggi,Maggi,310
2023-03-07,tea_biscuit,Tea Biscuit,138
2023-03-07,chicken_roll,Chicken Roll,54
2023-03-07,egg_roll,Egg Roll,201
2023-03-07,veg_momo,Veg Momo,173
2023-03-07,ice_cream,Ice Cream,133
2023-03-08,veg_biryani,Veg Biryani,180
2023-03-08,fish_curry_rice,Fish Curry Rice,161
2023-03-08,luchi_aloo,Luchi Aloo,53
2023-03-08,ghugni,Ghugni,118
2023-03-08,maggi,Maggi,136
2023-03-08,tea_biscuit,Tea Biscuit,98
2023-03-08,chicken_roll,Chicken Roll,93
2023-03-08,egg_roll,Egg Roll,233
2023-03-08,veg_momo,Veg Momo,168
2023-03-08,ice_cream,Ice Cream,114
2023-03-09,veg_biryani,Veg Biryani,125
2023-03-09,fish_curry_rice,Fish Curry Rice,172
2023-03-09,luchi_aloo,Luchi Aloo,138
2023-03-09,ghugni,Ghugni,93
2023-03-09,maggi,Maggi,250
2023-03-09,tea_biscuit,Tea Biscuit,165
2023-03-09,chicken_roll,Chicken Roll,246
2023-03-09,egg_roll,Egg Roll,63
2023-03-09,veg_momo,Veg Momo,110
2023-03-09,ice_cream,Ice Cream,126
2023-03-10,veg_biryani,Veg Biryani,185
2023-03-10,fish_curry_rice,Fish Curry Rice,177
2023-03-10,luchi_aloo,Luchi Aloo,125
2023-03-10,ghugni,Ghugni,128
2023-03-10,maggi,Maggi,211
2023-03-10,tea_biscuit,Tea Biscuit,211
2023-03-10,chicken_roll,Chicken Roll,106
2023-03-10,egg_roll,Egg Roll,180
2023-03-10,veg_momo,Veg Momo,77
2023-03-10,ice_cream,Ice Cream,112
2023-03-11,veg_biryani,Veg Biryani,102
2023-03-11,fish_curry_rice,Fish Curry Rice,80
2023-03-11,luchi_aloo,Luchi Aloo,48
2023-03-11,ghugni,Ghugni,97
2023-03-11,maggi,Maggi,119
2023-03-11,tea_biscuit,Tea Biscuit,67
2023-03-11,chicken_roll,Chicken Roll,82
2023-03-11,egg_roll,Egg Roll,17
2023-03-11,veg_momo,Veg Momo,51
2023-03-11,ice_cream,Ice Cream,68
2023-03-12,veg_biryani,Veg Biryani,101
2023-03-12,fish_curry_rice,Fish Curry Rice,81
2023-03-12,luchi_aloo,Luchi Aloo,59
2023-03-12,ghugni,Ghugni,94
2023-03-12,maggi,Maggi,138
2023-03-12,tea_biscuit,Tea Biscuit,74
2023-03-12,chicken_roll,Chicken Roll,54
2023-03-12,egg_roll,Egg Roll,0
2023-03-12,veg_momo,Veg Momo,38
2023-03-12,ice_cream,Ice Cream,102
2023-03-13,veg_biryani,Veg Biryani,50
2023-03-13,fish_curry_rice,Fish Curry Rice,151
2023-03-13,luchi_aloo,Luchi Aloo,160
2023-03-13,ghugni,Ghugni,102
2023-03-13,maggi,Maggi,175
2023-03-13,tea_biscuit,Tea Biscuit,266
2023-03-13,chicken_roll,Chicken Roll,73
2023-03-13,egg_roll,Egg Roll,56
2023-03-13,veg_momo,Veg Momo,68
2023-03-13,ice_cream,Ice Cream,105
2023-03-14,veg_biryani,Veg Biryani,154
2023-03-14,fish_curry_rice,Fish Curry Rice,115
2023-03-14,luchi_aloo,Luchi Aloo,106
2023-03-14,ghugni,Ghugni,64
2023-03-14,maggi,Maggi,268
2023-03-14,tea_biscuit,Tea Biscuit,116
2023-03-14,chicken_roll,Chicken Roll,69
2023-03-14,egg_roll,Egg Roll,226
2023-03-14,veg_momo,Veg Momo,103
2023-03-14,ice_cream,Ice Cream,66
2023-03-15,veg_biryani,Veg Biryani,219
2023-03-15,fish_curry_rice,Fish Curry Rice,175
2023-03-15,luchi_aloo,Luchi Aloo,148
2023-03-15,ghugni,Ghugni,109
2023-03-15,maggi,Maggi,93
2023-03-15,tea_biscuit,Tea Biscuit,82
2023-03-15,chicken_roll,Chicken Roll,56
2023-03-15,egg_roll,Egg Roll,156
2023-03-15,veg_momo,Veg Momo,134
2023-03-15,ice_cream,Ice Cream,11
2023-03-16,veg_biryani,Veg Biryani,228
2023-03-16,fish_curry_rice,Fish Curry Rice,68
2023-03-16,luchi_aloo,Luchi Aloo,87
2023-03-16,ghugni,Ghugni,10
2023-03-16,maggi,Maggi,131
2023-03-16,tea_biscuit,Tea Biscuit,97
2023-03-16,chicken_roll,Chicken Roll,231
2023-03-16,egg_roll,Egg Roll,96
2023-03-16,veg_momo,Veg Momo,124
2023-03-16,ice_cream,Ice Cream,78
2023-03-17,veg_biryani,Veg Biryani,145
2023-03-17,fish_curry_rice,Fish Curry Rice,112
2023-03-17,luchi_aloo,Luchi Aloo,150
2023-03-17,ghugni,Ghugni,72
2023-03-17,maggi,Maggi,205
2023-03-17,tea_biscuit,Tea Biscuit,224
2023-03-17,chicken_roll,Chicken Roll,139
2023-03-17,egg_roll,Egg Roll,121
2023-03-17,veg_momo,Veg Momo,90
2023-03-17,ice_cream,Ice Cream,42
2023-03-18,veg_biryani,Veg Biryani,133
2023-03-18,fish_curry_rice,Fish Curry Rice,42
2023-03-18,luchi_aloo,Luchi Aloo,5
2023-03-18,ghugni,Ghugni,34
2023-03-18,maggi,Maggi,136
2023-03-18,tea_biscuit,Tea Biscuit,89
2023-03-18,chicken_roll,Chicken Roll,82
2023-03-18,egg_roll,Egg Roll,93
2023-03-18,veg_momo,Veg Momo,58
2023-03-18,ice_cream,Ice Cream,50
2023-03-19,veg_biryani,Veg Biryani,71
2023-03-19,fish_curry_rice,Fish Curry Rice,62
2023-03-19,luchi_aloo,Luchi Aloo,22
2023-03-19,ghugni,Ghugni,18
2023-03-19,maggi,Maggi,98
2023-03-19,tea_biscuit,Tea Biscuit,63
2023-03-19,chicken_roll,Chicken Roll,44
2023-03-19,egg_roll,Egg Roll,59
2023-03-19,veg_momo,Veg Momo,84
2023-03-19,ice_cream,Ice Cream,60
2023-03-20,veg_biryani,Veg Biryani,174
2023-03-20,fish_curry_rice,Fish Curry Rice,146
2023-03-20,luchi_aloo,Luchi Aloo,121
2023-03-20,ghugni,Ghugni,100
2023-03-20,maggi,Maggi,201
2023-03-20,tea_biscuit,Tea Biscuit,204
2023-03-20,chicken_roll,Chicken Roll,218
2023-03-20,egg_roll,Egg Roll,143
2023-03-20,veg_momo,Veg Momo,72
2023-03-20,ice_cream,Ice Cream,97
2023-03-21,veg_biryani,Veg Biryani,80
2023-03-21,fish_curry_rice,Fish Curry Rice,194
2023-03-21,luchi_aloo,Luchi Aloo,54
2023-03-21,ghugni,Ghugni,54
2023-03-21,maggi,Maggi,219
2023-03-21,tea_biscuit,Tea Biscuit,141
2023-03-21,chicken_roll,Chicken Roll,224
2023-03-21,egg_roll,Egg Roll,49
2023-03-21,veg_momo,Veg Momo,70
2023-03-21,ice_cream,Ice Cream,141
2023-03-22,veg_biryani,Veg Biryani,166
2023-03-22,fish_curry_rice,Fish Curry Rice,66
2023-03-22,luchi_aloo,Luchi Aloo,158
2023-03-22,ghugni,Ghugni,142
2023-03-22,maggi,Maggi,71
2023-03-22,tea_biscuit,Tea Biscuit,137
2023-03-22,chicken_roll,Chicken Roll,135
2023-03-22,egg_roll,Egg Roll,134
2023-03-22,veg_momo,Veg Momo,171
2023-03-22,ice_cream,Ice Cream,108
2023-03-23,veg_biryani,Veg Biryani,206
2023-03-23,fish_curry_rice,Fish Curry Rice,186
2023-03-23,luchi_aloo,Luchi Aloo,96
2023-03-23,ghugni,Ghugni,85
2023-03-23,maggi,Maggi,293
2023-03-23,tea_biscuit,Tea Biscuit,128
2023-03-23,chicken_roll,Chicken Roll,65
2023-03-23,egg_roll,Egg Roll,58
2023-03-23,veg_momo,Veg Momo,192
2023-03-23,ice_cream,Ice Cream,110
2023-03-24,veg_biryani,Veg Biryani,174
2023-03-24,fish_curry_rice,Fish Curry Rice,182
2023-03-24,luchi_aloo,Luchi Aloo,49
2023-03-24,ghugni,Ghugni,129
2023-03-24,maggi,Maggi,195
2023-03-24,tea_biscuit,Tea Biscuit,152
2023-03-24,chicken_roll,Chicken Roll,151
2023-03-24,egg_roll,Egg Roll,65
2023-03-24,veg_momo,Veg Momo,49
2023-03-24,ice_cream,Ice Cream,103
2023-03-25,veg_biryani,Veg Biryani,113
2023-03-25,fish_curry_rice,Fish Curry Rice,87
2023-03-25,luchi_aloo,Luchi Aloo,24
2023-03-25,ghugni,Ghugni,52
2023-03-25,maggi,Maggi,46
2023-03-25,tea_biscuit,Tea Biscuit,79
2023-03-25,chicken_roll,Chicken Roll,74
2023-03-25,egg_roll,Egg Roll,87
2023-03-25,veg_momo,Veg Momo,59
2023-03-25,ice_cream,Ice Cream,64
2023-03-26,veg_biryani,Veg Biryani,27
2023-03-26,fish_curry_rice,Fish Curry Rice,135
2023-03-26,luchi_aloo,Luchi Aloo,69
2023-03-26,ghugni,Ghugni,56
2023-03-26,maggi,Maggi,39
2023-03-26,tea_biscuit,Tea Biscuit,87
2023-03-26,chicken_roll,Chicken Roll,104
2023-03-26,egg_roll,Egg Roll,32
2023-03-26,veg_momo,Veg Momo,53
2023-03-26,ice_cream,Ice Cream,52
2023-03-27,veg_biryani,Veg Biryani,97
2023-03-27,fish_curry_rice,Fish Curry Rice,98
2023-03-27,luchi_aloo,Luchi Aloo,122
2023-03-27,ghugni,Ghugni,119
2023-03-27,maggi,Maggi,138
2023-03-27,tea_biscuit,Tea Biscuit,279
2023-03-27,chicken_roll,Chicken Roll,38
2023-03-27,egg_roll,Egg Roll,140
2023-03-27,veg_momo,Veg Momo,167
2023-03-27,ice_cream,Ice Cream,116
2023-03-28,veg_biryani,Veg Biryani,191
2023-03-28,fish_curry_rice,Fish Curry Rice,71
2023-03-28,luchi_aloo,Luchi Aloo,133
2023-03-28,ghugni,Ghugni,75
2023-03-28,maggi,Maggi,283
2023-03-28,tea_biscuit,Tea Biscuit,121
2023-03-28,chicken_roll,Chicken Roll,79
2023-03-28,egg_roll,Egg Roll,133
2023-03-28,veg_momo,Veg Momo,74
2023-03-28,ice_cream,Ice Cream,38
2023-03-29,veg_biryani,Veg Biryani,188
2023-03-29,fish_curry_rice,Fish Curry Rice,172
2023-03-29,luchi_aloo,Luchi Aloo,125
2023-03-29,ghugni,Ghugni,66
2023-03-29,maggi,Maggi,201
2023-03-29,tea_biscuit,Tea Biscuit,245
2023-03-29,chicken_roll,Chicken Roll,195
2023-03-29,egg_roll,Egg Roll,107
2023-03-29,veg_momo,Veg Momo,132
2023-03-29,ice_cream,Ice Cream,16
2023-03-30,veg_biryani,Veg Biryani,181
2023-03-30,fish_curry_rice,Fish Curry Rice,160
2023-03-30,luchi_aloo,Luchi Aloo,185
2023-03-30,ghugni,Ghugni,73
2023-03-30,maggi,Maggi,53
2023-03-30,tea_biscuit,Tea Biscuit,155
2023-03-30,chicken_roll,Chicken Roll,196
2023-03-30,egg_roll,Egg Roll,186
2023-03-30,veg_momo,Veg Momo,72
2023-03-30,ice_cream,Ice Cream,121
2023-03-31,veg_biryani,Veg Biryani,171
2023-03-31,fish_curry_rice,Fish Curry Rice,252
2023-03-31,luchi_aloo,Luchi Aloo,142
2023-03-31,ghugni,Ghugni,68
2023-03-31,maggi,Maggi,371
2023-03-31,tea_biscuit,Tea Biscuit,245
2023-03-31,chicken_roll,Chicken Roll,136
2023-03-31,egg_roll,Egg Roll,200
2023-03-31,veg_momo,Veg Momo,122
2023-03-31,ice_cream,Ice Cream,70
2023-04-01,veg_biryani,Veg Biryani,52
2023-04-01,fish_curry_rice,Fish Curry Rice,21
2023-04-01,luchi_aloo,Luchi Aloo,61
2023-04-01,ghugni,Ghugni,42
2023-04-01,maggi,Maggi,36
2023-04-01,tea_biscuit,Tea Biscuit,104
2023-04-01,chicken_roll,Chicken Roll,65
2023-04-01,egg_roll,Egg Roll,63
2023-04-01,veg_momo,Veg Momo,59
2023-04-01,ice_cream,Ice Cream,18
2023-04-02,veg_biryani,Veg Biryani,74
2023-04-02,fish_curry_rice,Fish Curry Rice,69
2023-04-02,luchi_aloo,Luchi Aloo,79
2023-04-02,ghugni,Ghugni,36
2023-04-02,maggi,Maggi,123
2023-04-02,tea_biscuit,Tea Biscuit,111
2023-04-02,chicken_roll,Chicken Roll,107
2023-04-02,egg_roll,Egg Roll,18
2023-04-02,veg_momo,Veg Momo,41
2023-04-02,ice_cream,Ice Cream,32
2023-04-03,veg_biryani,Veg Biryani,128
2023-04-03,fish_curry_rice,Fish Curry Rice,201
2023-04-03,luchi_aloo,Luchi Aloo,180
2023-04-03,ghugni,Ghugni,68
2023-04-03,maggi,Maggi,133
2023-04-03,tea_biscuit,Tea Biscuit,126
2023-04-03,chicken_roll,Chicken Roll,84
2023-04-03,egg_roll,Egg Roll,126
2023-04-03,veg_momo,Veg Momo,3
2023-04-03,ice_cream,Ice Cream,8
2023-04-04,veg_biryani,Veg Biryani,236
2023-04-04,fish_curry_rice,Fish Curry Rice,161
2023-04-04,luchi_aloo,Luchi Aloo,100
2023-04-04,ghugni,Ghugni,100
2023-04-04,maggi,Maggi,263
2023-04-04,tea_biscuit,Tea Biscuit,212
2023-04-04,chicken_roll,Chicken Roll,178
2023-04-04,egg_roll,Egg Roll,131
2023-04-04,veg_momo,Veg Momo,79
2023-04-04,ice_cream,Ice Cream,111
2023-04-05,veg_biryani,Veg Biryani,194
2023-04-05,fish_curry_rice,Fish Curry Rice,181
2023-04-05,luchi_aloo,Luchi Aloo,164
2023-04-05,ghugni,Ghugni,166
2023-04-05,maggi,Maggi,120
2023-04-05,tea_biscuit,Tea Biscuit,115
2023-04-05,chicken_roll,Chicken Roll,124
2023-04-05,egg_roll,Egg Roll,128
2023-04-05,veg_momo,Veg Momo,59
2023-04-05,ice_cream,Ice Cream,12
2023-04-06,veg_biryani,Veg Biryani,217
2023-04-06,fish_curry_rice,Fish Curry Rice,122
2023-04-06,luchi_aloo,Luchi Aloo,57
2023-04-06,ghugni,Ghugni,141
2023-04-06,maggi,Maggi,146
2023-04-06,tea_biscuit,Tea Biscuit,125
2023-04-06,chicken_roll,Chicken Roll,119
2023-04-06,egg_roll,Egg Roll,154
2023-04-06,veg_momo,Veg Momo,88
2023-04-06,ice_cream,Ice Cream,31
2023-04-07,veg_biryani,Veg Biryani,174
2023-04-07,fish_curry_rice,Fish Curry Rice,92
2023-04-07,luchi_aloo,Luchi Aloo,96
2023-04-07,ghugni,Ghugni,73
2023-04-07,maggi,Maggi,71
2023-04-07,tea_biscuit,Tea Biscuit,272
2023-04-07,chicken_roll,Chicken Roll,226
2023-04-07,egg_roll,Egg Roll,78
2023-04-07,veg_momo,Veg Momo,163
2023-04-07,ice_cream,Ice Cream,106
2023-04-08,veg_biryani,Veg Biryani,53
2023-04-08,fish_curry_rice,Fish Curry Rice,95
2023-04-08,luchi_aloo,Luchi Aloo,18
2023-04-08,ghugni,Ghugni,63
2023-04-08,maggi,Maggi,60
2023-04-08,tea_biscuit,Tea Biscuit,75
2023-04-08,chicken_roll,Chicken Roll,50
2023-04-08,egg_roll,Egg Roll,21
2023-04-08,veg_momo,Veg Momo,70
2023-04-08,ice_cream,Ice Cream,13
2023-04-09,veg_biryani,Veg Biryani,67
2023-04-09,fish_curry_rice,Fish Curry Rice,104
2023-04-09,luchi_aloo,Luchi Aloo,72
2023-04-09,ghugni,Ghugni,67
2023-04-09,maggi,Maggi,179
2023-04-09,tea_biscuit,Tea Biscuit,57
2023-04-09,chicken_roll,Chicken Roll,62
2023-04-09,egg_roll,Egg Roll,45
2023-04-09,veg_momo,Veg Momo,18
2023-04-09,ice_cream,Ice Cream,55
2023-04-10,veg_biryani,Veg Biryani,239
2023-04-10,fish_curry_rice,Fish Curry Rice,144
2023-04-10,luchi_aloo,Luchi Aloo,150
2023-04-10,ghugni,Ghugni,148
2023-04-10,maggi,Maggi,294
2023-04-10,tea_biscuit,Tea Biscuit,96
2023-04-10,chicken_roll,Chicken Roll,105
2023-04-10,egg_roll,Egg Roll,10
2023-04-10,veg_momo,Veg Momo,59
2023-04-10,ice_cream,Ice Cream,15
2023-04-11,veg_biryani,Veg Biryani,86
2023-04-11,fish_curry_rice,Fish Curry Rice,207
2023-04-11,luchi_aloo,Luchi Aloo,166
2023-04-11,ghugni,Ghugni,74
2023-04-11,maggi,Maggi,157
2023-04-11,tea_biscuit,Tea Biscuit,227
2023-04-11,chicken_roll,Chicken Roll,210
2023-04-11,egg_roll,Egg Roll,166
2023-04-11,veg_momo,Veg Momo,134
2023-04-11,ice_cream,Ice Cream,96
2023-04-12,veg_biryani,Veg Biryani,79
2023-04-12,fish_curry_rice,Fish Curry Rice,214
2023-04-12,luchi_aloo,Luchi Aloo,63
2023-04-12,ghugni,Ghugni,90
2023-04-12,maggi,Maggi,112
2023-04-12,tea_biscuit,Tea Biscuit,146
2023-04-12,chicken_roll,Chicken Roll,160
2023-04-12,egg_roll,Egg Roll,118
2023-04-12,veg_momo,Veg Momo,71
2023-04-12,ice_cream,Ice Cream,68
2023-04-13,veg_biryani,Veg Biryani,112
2023-04-13,fish_curry_rice,Fish Curry Rice,102
2023-04-13,luchi_aloo,Luchi Aloo,47
2023-04-13,ghugni,Ghugni,22
2023-04-13,maggi,Maggi,138
2023-04-13,tea_biscuit,Tea Biscuit,244
2023-04-13,chicken_roll,Chicken Roll,101
2023-04-13,egg_roll,Egg Roll,144
2023-04-13,veg_momo,Veg Momo,220
2023-04-13,ice_cream,Ice Cream,43
2023-04-14,veg_biryani,Veg Biryani,179
2023-04-14,fish_curry_rice,Fish Curry Rice,59
2023-04-14,luchi_aloo,Luchi Aloo,122
2023-04-14,ghugni,Ghugni,154
2023-04-14,maggi,Maggi,197
2023-04-14,tea_biscuit,Tea Biscuit,96
2023-04-14,chicken_roll,Chicken Roll,195
2023-04-14,egg_roll,Egg Roll,76
2023-04-14,veg_momo,Veg Momo,177
2023-04-14,ice_cream,Ice Cream,160
2023-04-15,veg_biryani,Veg Biryani,90
2023-04-15,fish_curry_rice,Fish Curry Rice,18
2023-04-15,luchi_aloo,Luchi Aloo,55
2023-04-15,ghugni,Ghugni,48
2023-04-15,maggi,Maggi,79
2023-04-15,tea_biscuit,Tea Biscuit,117
2023-04-15,chicken_roll,Chicken Roll,97
2023-04-15,egg_roll,Egg Roll,55
2023-04-15,veg_momo,Veg Momo,17
2023-04-15,ice_cream,Ice Cream,43
2023-04-16,veg_biryani,Veg Biryani,102
2023-04-16,fish_curry_rice,Fish Curry Rice,140
2023-04-16,luchi_aloo,Luchi Aloo,53
2023-04-16,ghugni,Ghugni,60
2023-04-16,maggi,Maggi,86
2023-04-16,tea_biscuit,Tea Biscuit,88
2023-04-16,chicken_roll,Chicken Roll,72
2023-04-16,egg_roll,Egg Roll,4
2023-04-16,veg_momo,Veg Momo,54
2023-04-16,ice_cream,Ice Cream,84
2023-04-17,veg_biryani,Veg Biryani,173
2023-04-17,fish_curry_rice,Fish Curry Rice,135
2023-04-17,luchi_aloo,Luchi Aloo,100
2023-04-17,ghugni,Ghugni,126
2023-04-17,maggi,Maggi,323
2023-04-17,tea_biscuit,Tea Biscuit,210
2023-04-17,chicken_roll,Chicken Roll,56
2023-04-17,egg_roll,Egg Roll,126
2023-04-17,veg_momo,Veg Momo,112
2023-04-17,ice_cream,Ice Cream,97
2023-04-18,veg_biryani,Veg Biryani,96
2023-04-18,fish_curry_rice,Fish Curry Rice,139
2023-04-18,luchi_aloo,Luchi Aloo,161
2023-04-18,ghugni,Ghugni,102
2023-04-18,maggi,Maggi,140
2023-04-18,tea_biscuit,Tea Biscuit,195
2023-04-18,chicken_roll,Chicken Roll,169
2023-04-18,egg_roll,Egg Roll,161
2023-04-18,veg_momo,Veg Momo,115
2023-04-18,ice_cream,Ice Cream,90
2023-04-19,veg_biryani,Veg Biryani,46
2023-04-19,fish_curry_rice,Fish Curry Rice,70
2023-04-19,luchi_aloo,Luchi Aloo,92
2023-04-19,ghugni,Ghugni,173
2023-04-19,maggi,Maggi,125
2023-04-19,tea_biscuit,Tea Biscuit,208
2023-04-19,chicken_roll,Chicken Roll,237
2023-04-19,egg_roll,Egg Roll,72
2023-04-19,veg_momo,Veg Momo,18
2023-04-19,ice_cream,Ice Cream,89
2023-04-20,veg_biryani,Veg Biryani,110
2023-04-20,fish_curry_rice,Fish Curry Rice,46
2023-04-20,luchi_aloo,Luchi Aloo,62
2023-04-20,ghugni,Ghugni,97
2023-04-20,maggi,Maggi,270
2023-04-20,tea_biscuit,Tea Biscuit,200
2023-04-20,chicken_roll,Chicken Roll,74
2023-04-20,egg_roll,Egg Roll,164
2023-04-20,veg_momo,Veg Momo,58
2023-04-20,ice_cream,Ice Cream,57
2023-04-21,veg_biryani,Veg Biryani,122
2023-04-21,fish_curry_rice,Fish Curry Rice,180
2023-04-21,luchi_aloo,Luchi Aloo,173
2023-04-21,ghugni,Ghugni,52
2023-04-21,maggi,Maggi,251
2023-04-21,tea_biscuit,Tea Biscuit,204
2023-04-21,chicken_roll,Chicken Roll,122
2023-04-21,egg_roll,Egg Roll,136
2023-04-21,veg_momo,Veg Momo,157
2023-04-21,ice_cream,Ice Cream,88
2023-04-22,veg_biryani,Veg Biryani,27
2023-04-22,fish_curry_rice,Fish Curry Rice,6
2023-04-22,luchi_aloo,Luchi Aloo,38
2023-04-22,ghugni,Ghugni,47
2023-04-22,maggi,Maggi,146
2023-04-22,tea_biscuit,Tea Biscuit,113
2023-04-22,chicken_roll,Chicken Roll,141
2023-04-22,egg_roll,Egg Roll,80
2023-04-22,veg_momo,Veg Momo,102
2023-04-22,ice_cream,Ice Cream,76
2023-04-23,veg_biryani,Veg Biryani,20
2023-04-23,fish_curry_rice,Fish Curry Rice,78
2023-04-23,luchi_aloo,Luchi Aloo,32
2023-04-23,ghugni,Ghugni,37
2023-04-23,maggi,Maggi,99
2023-04-23,tea_biscuit,Tea Biscuit,0
2023-04-23,chicken_roll,Chicken Roll,105
2023-04-23,egg_roll,Egg Roll,66
2023-04-23,veg_momo,Veg Momo,36
2023-04-23,ice_cream,Ice Cream,1
2023-04-24,veg_biryani,Veg Biryani,209
2023-04-24,fish_curry_rice,Fish Curry Rice,52
2023-04-24,luchi_aloo,Luchi Aloo,172
2023-04-24,ghugni,Ghugni,38
2023-04-24,maggi,Maggi,342
2023-04-24,tea_biscuit,Tea Biscuit,85
2023-04-24,chicken_roll,Chicken Roll,199
2023-04-24,egg_roll,Egg Roll,68
2023-04-24,veg_momo,Veg Momo,141
2023-04-24,ice_cream,Ice Cream,69
2023-04-25,veg_biryani,Veg Biryani,94
2023-04-25,fish_curry_rice,Fish Curry Rice,229
2023-04-25,luchi_aloo,Luchi Aloo,169
2023-04-25,ghugni,Ghugni,164
2023-04-25,maggi,Maggi,222
2023-04-25,tea_biscuit,Tea Biscuit,197
2023-04-25,chicken_roll,Chicken Roll,148
2023-04-25,egg_roll,Egg Roll,124
2023-04-25,veg_momo,Veg Momo,76
2023-04-25,ice_cream,Ice Cream,88
2023-04-26,veg_biryani,Veg Biryani,176
2023-04-26,fish_curry_rice,Fish Curry Rice,132
2023-04-26,luchi_aloo,Luchi Aloo,131
2023-04-26,ghugni,Ghugni,173
2023-04-26,maggi,Maggi,206
2023-04-26,tea_biscuit,Tea Biscuit,204
2023-04-26,chicken_roll,Chicken Roll,168
2023-04-26,egg_roll,Egg Roll,39
2023-04-26,veg_momo,Veg Momo,142
2023-04-26,ice_cream,Ice Cream,112
2023-04-27,veg_biryani,Veg Biryani,209
2023-04-27,fish_curry_rice,Fish Curry Rice,48
2023-04-27,luchi_aloo,Luchi Aloo,183
2023-04-27,ghugni,Ghugni,53
2023-04-27,maggi,Maggi,310
2023-04-27,tea_biscuit,Tea Biscuit,151
2023-04-27,chicken_roll,Chicken Roll,115
2023-04-27,egg_roll,Egg Roll,118
2023-04-27,veg_momo,Veg Momo,144
2023-04-27,ice_cream,Ice Cream,121
2023-04-28,veg_biryani,Veg Biryani,68
2023-04-28,fish_curry_rice,Fish Curry Rice,74
2023-04-28,luchi_aloo,Luchi Aloo,26
2023-04-28,ghugni,Ghugni,139
2023-04-28,maggi,Maggi,213
2023-04-28,tea_biscuit,Tea Biscuit,239
2023-04-28,chicken_roll,Chicken Roll,82
2023-04-28,egg_roll,Egg Roll,89
2023-04-28,veg_momo,Veg Momo,156
2023-04-28,ice_cream,Ice Cream,66
2023-04-29,veg_biryani,Veg Biryani,136
2023-04-29,fish_curry_rice,Fish Curry Rice,48
2023-04-29,luchi_aloo,Luchi Aloo,9
2023-04-29,ghugni,Ghugni,37
2023-04-29,maggi,Maggi,101
2023-04-29,tea_biscuit,Tea Biscuit,81
2023-04-29,chicken_roll,Chicken Roll,27
2023-04-29,egg_roll,Egg Roll,36
2023-04-29,veg_momo,Veg Momo,33
2023-04-29,ice_cream,Ice Cream,74
2023-04-30,veg_biryani,Veg Biryani,123
2023-04-30,fish_curry_rice,Fish Curry Rice,77
2023-04-30,luchi_aloo,Luchi Aloo,25
2023-04-30,ghugni,Ghugni,89
2023-04-30,maggi,Maggi,14
2023-04-30,tea_biscuit,Tea Biscuit,117
2023-04-30,chicken_roll,Chicken Roll,65
2023-04-30,egg_roll,Egg Roll,50
2023-04-30,veg_momo,Veg Momo,85
2023-04-30,ice_cream,Ice Cream,30
2023-05-01,veg_biryani,Veg Biryani,241
2023-05-01,fish_curry_rice,Fish Curry Rice,108
2023-05-01,luchi_aloo,Luchi Aloo,202
